"","V1","V2","V3","V4","V5","V6","V7","V8"
"1445",31,22,76,37,8,87,37,298
"1446",0,10,27,13,1,29,16,96
"1447",4,3,13,1,0,40,0,61
"1448",4,119,132,44,10,96,94,500
"1449",4,6,45,10,0,31,11,107
"1450",2,11,61,26,7,41,42,190
"1451",0,2,26,3,2,7,5,45
"1452",0,11,27,14,1,29,15,97
"1453",0,0,14,4,1,3,3,25
"1454",0,1,40,9,2,11,10,73
"1455",0,10,31,16,3,43,23,126
"1456",1,2,16,0,0,9,6,34
"1457",5,8,64,26,5,77,31,216
"1458",0,2,27,10,1,17,10,67
"1459",24,21,54,15,5,78,24,221
"1460",0,0,16,5,0,11,4,36
"1461",13,15,35,4,2,39,5,113
"1462",11,26,48,16,1,92,35,229
"1463",15,7,54,11,3,145,16,251
"1464",3,4,24,5,1,22,11,70
"1465",2,5,31,16,2,22,13,92
"1466",0,8,17,2,0,25,15,68
"1467",5,1,23,8,0,52,14,103
"1468",0,0,6,1,1,3,3,14
"1469",17,7,52,11,3,145,17,252
"1470",0,1,27,12,2,12,11,65
"1471",2,1,33,6,1,48,6,97
"1472",11,34,399,17,8,92,71,632
"1473",81,61,133,56,4,151,133,619
"1474",4,4,45,8,0,22,2,85
"1475",4,8,40,21,1,47,24,146
"1476",0,0,16,5,1,12,7,41
"1477",27,18,81,17,7,92,24,266
"1478",5,7,44,12,3,69,22,162
"1479",1,34,66,23,2,58,48,233
"1480",1,1,16,13,1,27,12,71
"1481",1,1,15,1,1,8,2,29
"1482",12,6,43,8,3,134,13,219
"1483",1,2,8,2,1,20,1,35
"1484",6,14,57,24,2,149,28,280
"1485",12,5,28,3,1,41,5,95
"1486",12,7,25,9,3,41,6,103
"1487",1,7,29,6,0,36,11,90
"1488",0,6,40,22,2,49,27,146
"1489",0,0,5,1,0,3,0,9
"1490",5,3,46,7,0,20,2,83
"1491",1,0,8,0,0,2,2,13
"1492",4,13,32,9,3,56,23,140
"1493",1,3,17,5,1,19,11,57
"1494",0,0,15,3,0,6,2,26
"1495",4,3,26,3,0,24,9,69
"1496",0,7,41,5,2,30,25,111
"1497",1,8,72,31,2,79,48,242
"1498",0,8,28,10,0,33,11,90
"1499",5,3,44,7,1,28,11,99
"1500",0,2,24,2,1,19,3,51
"1501",2,3,34,16,1,36,19,112
"1502",0,0,17,5,0,10,4,36
"1503",15,61,101,27,10,80,81,379
"1504",4,33,61,26,5,67,55,252
"1505",0,6,36,20,1,22,12,97
"1506",1,1,33,11,0,32,7,85
"1507",0,0,1,0,0,1,0,2
"1508",0,0,8,3,0,14,0,25
"1509",18,11,35,16,2,58,18,158
"1510",75,237,411,83,45,384,202,1438
"1511",0,2,9,5,0,22,3,41
"1512",8,44,66,19,2,79,39,257
"1513",2,2,17,3,0,31,3,58
"1514",3,15,34,17,1,111,19,200
"1515",2,8,63,22,2,59,31,187
"1516",2,5,5,4,0,7,2,25
"1517",0,7,37,6,2,27,25,105
"1518",1,1,26,13,0,29,9,79
"1519",15,91,152,36,16,104,117,535
"1520",0,13,31,13,2,32,16,107
"1521",1,4,55,16,6,54,16,153
"1522",0,0,2,4,0,1,0,7
"1523",10,5,45,15,5,179,29,288
"1524",7,152,95,18,6,84,39,403
"1525",1,1,9,1,1,6,4,23
"1526",0,0,3,6,0,7,3,19
"1527",1,3,25,7,1,16,7,60
"1528",0,0,6,1,0,4,3,14
"1529",0,1,6,1,0,15,4,27
"1530",1,3,35,12,0,34,4,89
"1531",0,2,20,6,0,29,5,62
"1532",11,6,54,19,3,97,23,213
"1533",4,8,40,12,11,58,14,147
"1534",0,0,1,2,1,1,4,9
"1535",2,4,6,4,0,7,2,25
"1536",9,32,69,37,6,121,46,321
"1537",0,0,19,5,0,9,4,37
"1538",15,23,106,53,1,163,73,435
"1539",10,10,42,7,3,175,22,269
"1540",0,1,8,2,1,4,3,19
"1541",0,0,9,2,0,18,0,29
"1542",3,0,23,10,1,18,8,63
"1543",11,12,76,14,8,86,25,232
"1544",0,2,24,7,1,17,4,55
"1545",7,96,118,26,0,105,79,431
"1546",0,0,7,4,2,6,3,22
"1547",0,0,0,2,0,5,0,7
"1548",20,126,148,38,25,120,111,590
"1549",2,4,65,15,1,43,20,150
"1550",0,0,35,9,0,26,13,83
"1551",0,0,17,5,0,8,9,39
"1552",0,3,6,3,1,7,2,22
"1553",1,11,51,12,2,60,25,162
"1554",0,1,38,7,1,26,13,86
"1555",0,1,17,3,2,17,2,42
"1556",13,14,61,29,7,137,40,302
"1557",1,3,29,6,0,31,3,73
"1558",2,13,49,12,5,84,22,187
"1559",29,30,106,34,12,121,43,375
"1560",3,4,19,3,1,38,7,75
"1561",2,2,9,2,0,12,11,38
"1562",4,3,21,5,0,24,5,62
"1563",0,0,0,0,0,1,0,1
"1564",83,209,396,75,41,380,186,1370
"1565",0,1,20,4,0,5,3,33
"1566",1,0,11,9,0,40,8,69
"1567",34,109,334,84,27,351,181,1121
"1568",1,2,22,5,0,55,4,89
"1569",8,14,52,21,0,68,26,190
"1570",0,0,8,1,1,7,2,19
"1571",2,11,49,20,3,68,27,180
"1572",1,0,10,6,0,13,6,36
"1573",2,0,2,0,0,3,4,11
"1574",3,5,39,4,1,25,7,84
"1575",1,0,10,4,0,14,1,30
"1576",1,31,86,39,2,83,69,311
"1577",0,7,41,7,1,22,15,94
"1578",17,0,14,2,1,13,1,48
"1579",0,3,20,4,0,22,5,54
"1580",0,0,5,0,0,5,1,11
"1581",0,3,24,3,0,6,4,40
"1582",1,3,96,4,2,42,14,162
"1583",24,20,48,15,4,82,19,212
"1584",4,7,34,5,2,77,15,144
"1585",0,3,91,3,1,38,10,146
"1586",10,54,105,26,12,81,68,357
"1587",27,207,211,58,38,141,165,847
"1588",0,15,70,26,2,52,65,230
"1589",2,2,31,14,1,20,14,84
"1590",1,27,50,13,1,52,37,181
"1591",0,0,11,4,2,10,3,30
"1592",14,25,46,14,11,71,33,214
"1593",48,99,187,30,14,138,87,603
"1594",14,3,16,7,0,39,4,83
"1595",9,132,165,52,23,115,137,636
"1596",3,2,12,2,1,12,4,36
"1597",1,6,42,9,0,39,17,115
"1598",0,0,6,3,0,4,2,15
"1599",2,5,25,9,1,45,20,108
"1600",4,7,48,20,2,48,18,148
"1601",0,0,30,6,0,17,2,55
"1602",1,0,9,2,1,9,7,29
"1603",0,1,14,5,0,10,3,33
"1604",0,2,26,6,2,40,7,83
"1605",0,4,33,8,2,19,14,81
"1606",1,1,8,1,3,8,8,30
"1607",0,2,25,3,0,16,10,56
"1608",1,4,66,17,6,59,21,175
"1609",0,1,21,2,1,13,3,41
"1610",3,6,24,10,0,48,21,113
"1611",4,6,38,8,0,41,17,115
"1612",1,13,65,25,2,70,39,215
"1613",0,2,24,1,0,5,4,36
"1614",16,10,52,17,2,53,48,198
"1615",9,0,14,7,0,20,2,52
"1616",4,4,16,2,1,44,9,80
"1617",1,1,21,2,0,14,8,47
"1618",27,19,82,21,7,94,29,279
"1619",10,3,29,2,0,38,3,86
"1620",2,2,31,14,1,20,14,84
"1621",7,7,48,10,2,105,21,200
"1622",1,4,12,4,2,8,2,33
"1623",12,7,30,11,2,85,11,159
"1624",1,10,20,3,0,22,8,64
"1625",61,197,304,62,32,294,164,1115
"1626",0,2,29,11,1,26,10,79
"1627",3,3,35,4,0,23,7,75
"1628",2,2,24,2,1,31,3,66
"1629",11,11,30,9,3,37,21,122
"1630",3,2,31,11,2,22,13,84
"1631",1,7,12,11,0,95,9,135
"1632",3,2,3,1,0,4,5,18
"1633",0,0,29,7,0,17,2,55
"1634",1,2,12,3,1,13,8,40
"1635",5,4,46,8,0,21,2,86
"1636",0,11,29,18,1,35,20,114
"1637",6,5,30,9,0,57,23,131
"1638",30,22,84,24,1,111,49,321
"1639",5,18,71,38,4,180,58,374
"1640",0,0,4,1,1,10,0,17
"1641",5,9,66,29,7,52,54,222
"1642",3,5,14,5,0,22,2,51
"1643",4,5,23,6,1,55,19,113
"1644",0,1,17,2,2,5,4,31
"1645",0,0,30,8,0,14,2,54
"1646",0,3,92,3,1,38,12,149
"1647",0,0,10,2,4,6,1,23
"1648",2,3,16,6,1,26,7,61
"1649",1,22,47,19,0,51,39,179
"1650",1,2,22,2,2,12,9,50
"1651",0,0,42,9,0,27,14,92
"1652",1,1,19,5,1,10,12,49
"1653",5,52,90,31,15,69,71,333
"1654",0,1,6,3,0,3,1,14
"1655",0,1,18,2,1,16,2,40
"1656",9,11,36,8,2,173,20,259
"1657",8,8,44,13,2,51,23,150
"1658",0,0,14,6,0,8,6,34
"1659",2,1,5,0,0,4,0,12
"1660",15,10,53,18,7,246,29,378
"1661",0,11,28,14,1,32,16,102
"1662",6,29,66,25,6,133,51,316
"1663",1,20,110,55,0,135,70,392
"1664",3,7,19,12,0,31,13,85
"1665",4,7,23,9,1,30,22,96
"1666",5,9,13,6,14,38,6,91
"1667",11,8,57,16,1,167,18,278
"1668",9,9,52,9,4,169,25,277
"1669",0,0,10,2,0,15,1,28
"1670",1,4,60,16,6,55,19,162
"1671",1,7,16,8,0,95,9,136
"1672",1,1,0,0,0,3,0,5
"1673",3,11,19,15,1,26,8,83
"1674",0,0,16,11,1,12,9,49
"1675",1,6,15,8,1,15,11,57
"1676",2,35,87,30,4,96,59,314
"1677",0,0,7,0,1,7,3,18
"1678",3,23,46,14,5,88,36,215
"1679",9,108,165,47,55,115,123,624
"1680",7,10,29,7,1,24,20,98
"1681",0,2,17,10,1,71,11,112
"1682",11,6,45,15,1,67,13,159
"1683",40,121,313,77,28,309,170,1059
"1684",4,4,11,1,0,27,1,48
"1685",0,3,24,3,0,6,4,40
"1686",12,7,30,11,2,85,11,159
"1687",10,10,44,7,4,183,24,282
"1688",16,5,34,6,0,39,10,110
"1689",2,1,2,2,0,10,1,18
"1690",0,0,15,1,3,22,8,49
"1691",3,21,42,22,1,116,38,243
"1692",8,90,94,37,17,86,75,407
"1693",8,5,15,4,1,39,13,85
"1694",0,0,12,12,1,19,7,51
"1695",1,5,26,13,1,22,15,83
"1696",16,22,26,9,1,48,31,153
"1697",1,0,11,2,1,7,3,25
"1698",1,1,10,3,0,29,4,48
"1699",6,11,45,21,3,55,24,165
"1700",8,1,9,6,0,18,11,53
"1701",0,2,34,5,0,15,9,65
"1702",6,7,37,13,2,37,7,109
"1703",11,24,23,5,1,30,11,105
"1704",5,9,17,7,2,145,6,191
"1705",1,0,12,4,0,10,2,29
"1706",0,0,13,1,2,18,7,41
"1707",1,1,9,6,1,22,2,42
"1708",0,2,26,11,1,24,10,74
"1709",0,0,13,2,2,4,3,24
"1710",0,0,15,1,2,19,7,44
"1711",11,12,43,8,0,46,14,135
"1712",3,0,5,1,0,3,5,17
"1713",16,32,62,27,7,158,65,368
"1714",0,2,32,13,4,45,14,110
"1715",2,36,95,38,5,105,72,354
"1716",2,1,10,3,1,19,1,37
"1717",65,233,404,85,45,373,195,1401
"1718",1,5,16,4,1,22,2,51
"1719",6,4,24,12,1,38,11,96
"1720",4,10,12,4,0,233,5,268
"1721",0,9,29,15,1,30,17,101
"1722",2,0,6,1,0,6,5,20
"1723",10,47,44,25,2,121,39,288
"1724",1,1,10,4,0,17,8,41
"1725",2,0,6,1,0,12,3,24
"1726",0,0,6,1,0,5,1,13
"1727",0,1,10,0,0,4,0,15
"1728",0,1,11,3,0,16,3,34
"1729",5,2,24,8,0,31,1,71
"1730",1,6,22,7,0,32,22,90
"1731",0,0,31,5,0,12,2,50
"1732",0,10,28,18,1,33,19,109
"1733",0,0,13,6,0,10,2,31
"1734",7,17,32,7,2,96,24,185
"1735",0,0,17,6,0,9,1,33
"1736",1,1,31,2,2,18,10,65
"1737",0,1,26,11,1,13,10,62
"1738",3,3,25,17,1,19,13,81
"1739",0,3,19,4,0,45,2,73
"1740",0,0,6,0,1,7,2,16
"1741",0,1,10,2,0,9,2,24
"1742",2,2,22,9,0,61,3,99
"1743",2,3,24,10,1,57,8,105
"1744",0,6,39,13,3,22,19,103
"1745",1,5,23,28,0,85,17,159
"1746",1,2,4,1,0,17,1,26
"1747",0,6,26,30,0,92,17,171
"1748",0,3,12,7,0,13,7,42
"1749",19,9,30,10,2,49,11,130
"1750",12,14,56,29,7,132,35,286
"1751",6,11,41,8,2,83,13,164
"1752",4,1,19,8,1,23,6,62
"1753",0,0,15,1,2,21,7,46
"1754",2,0,9,2,1,15,1,30
"1755",2,1,27,3,0,18,1,52
"1756",2,17,53,14,5,85,23,199
"1757",0,0,8,0,0,0,0,8
"1758",8,16,48,22,0,177,38,309
"1759",2,1,10,4,0,17,6,40
"1760",1,1,10,6,0,10,4,32
"1761",23,42,81,35,22,146,77,427
"1762",2,24,73,36,5,82,59,281
"1763",0,0,0,1,0,0,0,2
"1764",12,6,33,8,3,113,11,186
"1765",1,1,23,8,2,27,1,63
"1766",9,13,36,11,2,68,25,164
"1767",2,0,21,8,1,51,6,89
"1768",2,6,35,10,6,179,10,248
"1769",11,10,43,20,6,114,14,219
"1770",7,3,28,11,1,61,16,127
"1771",0,16,49,11,5,68,16,165
"1772",3,14,42,7,0,35,20,121
"1773",0,0,31,12,1,35,15,94
"1774",0,2,21,5,2,31,6,67
"1775",4,13,53,30,3,74,32,210
"1776",0,1,27,5,0,31,3,67
"1777",3,4,42,7,2,43,13,115
"1778",3,1,12,0,1,14,2,34
"1779",0,30,50,18,2,40,36,177
"1780",0,4,28,11,2,25,12,82
"1781",57,127,255,43,22,190,93,787
"1782",8,3,19,5,0,27,4,66
"1783",0,2,37,5,0,17,8,69
"1784",13,12,51,22,6,124,29,258
"1785",0,10,25,9,1,25,14,84
"1786",1,8,24,4,0,28,6,71
"1787",17,2,21,11,0,38,11,100
"1788",55,204,370,83,41,356,179,1289
"1789",2,1,18,7,1,55,6,90
"1790",23,10,37,8,1,49,6,134
"1791",2,5,24,8,1,72,13,125
"1792",8,11,52,9,5,139,22,246
"1793",5,1,13,14,0,43,10,86
"1794",2,1,10,4,1,16,0,34
"1795",0,1,13,3,1,20,1,39
"1796",31,184,201,52,43,132,152,795
"1797",3,3,34,4,0,21,7,72
"1798",4,7,63,29,7,47,47,204
"1799",9,9,54,9,3,163,26,273
"1800",1,5,9,6,2,12,12,48
"1801",0,0,9,5,0,4,0,18
"1802",2,7,37,7,4,124,12,193
"1803",0,3,23,5,0,20,4,55
"1804",0,2,32,13,2,25,12,86
"1805",2,3,23,4,2,20,0,54
"1806",0,0,31,7,0,12,3,53
"1807",2,0,7,1,1,12,2,25
"1808",9,4,29,12,3,48,25,130
"1809",3,10,44,49,0,99,21,226
"1810",8,151,96,18,5,83,39,401
"1811",3,3,24,6,2,31,2,71
"1812",1,9,30,6,0,50,11,107
"1813",2,1,13,1,1,11,2,31
"1814",0,20,21,4,4,28,16,93
"1815",7,153,94,19,6,83,37,401
"1816",0,1,14,0,3,19,8,45
"1817",0,0,31,6,0,18,2,57
"1818",3,3,34,16,4,50,30,140
"1819",0,7,78,25,3,46,35,195
"1820",1,2,15,4,0,19,3,44
"1821",0,0,4,3,0,1,3,11
"1822",0,0,9,3,0,13,3,28
"1823",14,0,15,2,1,12,1,45
"1824",1,0,6,5,0,7,2,21
"1825",3,3,34,5,0,23,7,75
"1826",2,1,12,8,1,20,1,45
"1827",0,7,83,25,4,61,36,216
"1828",1,1,31,9,0,25,7,74
"1829",1,1,34,13,0,32,8,89
"1830",1,8,15,7,1,43,20,95
"1831",2,3,24,4,2,29,1,65
"1832",23,36,57,25,19,117,62,340
"1833",0,0,15,10,1,11,8,45
"1834",0,0,7,1,1,13,1,24
"1835",0,4,28,11,2,25,12,82
"1836",3,23,49,24,1,125,39,264
"1837",0,0,17,4,1,16,1,39
"1838",0,0,4,6,0,3,1,14
"1839",2,0,9,0,0,6,1,18
"1840",1,1,33,14,1,17,14,81
"1841",1,0,0,1,0,13,0,15
"1842",20,10,46,17,2,50,46,191
"1843",2,3,40,14,3,41,21,125
"1844",1,0,7,6,0,6,1,21
"1845",1,3,32,7,2,57,18,120
"1846",1,0,12,1,2,8,3,27
"1847",0,0,8,1,0,7,5,21
"1848",18,12,16,12,17,50,7,132
"1849",0,1,0,2,0,22,1,26
"1850",7,55,81,28,2,92,38,304
"1851",2,4,28,13,0,40,10,97
"1852",10,11,42,10,0,43,16,133
"1853",1,1,19,7,1,35,8,72
"1854",0,2,1,2,0,8,0,13
"1855",17,3,20,11,0,55,11,117
"1856",2,1,10,3,1,17,1,35
"1857",2,7,37,43,0,108,24,221
"1858",8,74,121,26,29,94,65,419
"1859",14,21,45,16,3,56,42,197
"1860",1,3,17,9,1,27,4,62
"1861",1,2,9,0,0,13,1,26
"1862",77,58,143,62,4,149,136,629
"1863",7,2,12,5,1,40,4,71
"1864",0,4,12,3,2,29,13,63
"1865",0,5,32,12,3,20,12,85
"1866",6,5,22,4,0,31,8,76
"1867",3,14,41,12,5,44,16,136
"1868",2,5,43,2,1,48,1,102
"1869",2,9,25,10,0,23,7,76
"1870",1,0,12,2,0,6,2,23
"1871",69,143,325,60,27,284,136,1044
"1872",1,3,20,8,1,16,6,56
"1873",4,18,54,16,3,104,32,231
"1874",13,7,53,11,7,114,14,219
"1875",1,1,25,7,0,25,7,66
"1876",2,0,8,2,1,15,2,30
"1877",13,30,71,25,6,133,59,338
"1878",13,10,34,11,0,39,11,118
"1879",0,3,27,5,0,22,5,62
"1880",1,7,40,12,1,75,12,148
"1881",6,13,31,14,2,89,11,167
"1882",0,4,19,7,1,8,4,44
"1883",1,4,14,3,0,25,8,55
"1884",0,0,1,0,1,1,0,3
"1885",6,16,101,46,1,109,58,339
"1886",19,15,19,12,18,60,8,151
"1887",28,154,193,47,33,126,152,733
"1888",3,3,34,3,0,21,7,71
"1889",15,12,68,25,6,81,27,234
"1890",4,3,15,1,0,49,0,72
"1891",2,2,8,9,0,25,6,52
"1892",2,1,29,6,1,48,7,94
"1893",2,2,15,4,1,15,0,40
"1894",7,8,9,2,1,23,13,63
"1895",8,4,32,8,0,87,13,152
"1896",0,6,25,16,1,24,18,90
"1897",9,149,94,17,5,83,37,395
"1898",10,13,60,27,7,124,38,280
"1899",2,6,38,8,1,38,15,108
"1900",2,20,74,36,5,76,62,275
"1901",3,8,32,10,2,65,9,130
"1902",7,152,94,19,6,80,38,397
"1903",10,13,60,27,7,125,38,281
"1904",5,8,23,9,1,45,15,106
"1905",1,4,13,1,0,16,6,41
"1906",22,151,163,50,53,119,114,672
"1907",1,5,25,34,0,63,18,147
"1908",10,5,45,17,1,66,17,162
"1909",1,1,14,1,1,12,3,33
"1910",21,9,30,13,1,43,27,144
"1911",0,2,24,1,0,5,4,36
"1912",3,23,45,20,1,124,39,255
"1913",1,1,31,11,0,29,8,81
"1914",29,24,92,27,7,111,38,328
"1915",1,2,43,8,1,33,23,111
"1916",11,13,60,18,1,159,24,286
"1917",1,0,11,4,0,11,2,29
"1918",0,0,0,0,0,1,0,1
"1919",5,30,63,23,6,129,48,304
"1920",1,38,107,40,5,126,80,399
"1921",10,44,424,37,10,131,92,748
"1922",0,0,27,4,0,16,2,49
"1923",1,1,7,1,1,17,6,34
"1924",14,31,68,23,6,126,60,329
"1925",0,19,52,15,2,71,35,195
"1926",11,18,57,12,1,180,36,315
"1927",2,5,20,3,0,54,2,86
"1928",0,2,1,2,2,7,4,18
"1929",3,5,33,11,2,51,13,118
"1930",0,1,7,7,0,14,5,34
"1931",1,9,43,8,1,51,26,139
"1932",0,0,7,2,2,4,1,16
"1933",2,3,15,6,1,25,8,60
"1934",0,1,8,3,0,12,0,24
"1935",3,17,33,16,1,114,21,205
"1936",2,4,18,15,0,61,15,115
"1937",12,119,172,56,24,108,136,631
"1938",2,1,16,9,1,29,2,60
"1939",1,6,30,7,1,35,16,96
"1940",0,1,14,3,1,16,1,36
"1941",3,9,48,24,1,64,20,170
"1942",1,2,32,9,2,58,21,125
"1943",1,0,11,1,0,11,0,24
"1944",0,0,30,7,0,13,2,52
"1945",1,36,49,17,2,40,34,180
"1946",1,0,11,1,0,12,1,26
"1947",11,17,54,22,11,111,26,253
"1948",9,16,45,19,0,177,34,300
"1949",1,3,4,5,2,8,6,29
"1950",18,18,37,13,1,51,17,155
"1951",13,31,63,24,6,122,54,314
"1952",0,2,44,11,2,52,13,124
"1953",2,0,7,1,1,17,1,29
"1954",5,13,21,8,2,270,9,328
"1955",9,5,9,0,0,17,0,40
"1956",3,9,54,13,2,64,32,177
"1957",4,25,65,33,4,79,37,248
"1958",6,8,62,19,5,113,36,249
"1959",0,1,8,3,0,10,0,22
"1960",3,17,40,7,1,47,37,154
"1961",0,0,7,0,0,6,0,13
"1962",16,2,17,9,0,24,6,74
"1963",2,6,22,4,1,21,16,73
"1964",0,1,17,4,0,12,7,41
"1965",1,2,12,4,1,19,2,41
"1966",1,6,17,2,0,9,3,38
"1967",15,202,200,46,26,126,156,772
"1968",1,0,10,4,0,9,1,25
"1969",1,4,15,20,2,55,13,110
"1970",3,0,3,0,2,17,1,26
"1971",0,0,5,0,1,6,2,14
"1972",2,6,42,17,2,47,17,134
"1973",0,8,31,7,3,95,8,152
"1974",2,3,38,4,0,28,9,84
"1975",3,15,53,16,3,95,31,216
"1976",1,8,25,21,1,14,14,84
"1977",0,0,8,3,0,7,0,18
"1978",0,1,44,9,0,27,20,101
"1979",2,20,48,13,1,51,26,161
"1980",0,0,31,5,0,17,2,55
"1981",47,41,114,38,1,135,91,467
"1982",11,35,403,20,9,94,73,645
"1983",1,3,25,6,0,28,10,73
"1984",1,5,26,6,1,60,12,111
"1985",10,115,102,38,46,70,73,454
"1986",1,14,74,12,3,33,20,158
"1987",3,7,15,5,0,257,5,292
"1988",2,7,27,9,5,224,11,285
"1989",0,0,1,1,0,1,0,4
"1990",2,5,24,13,1,27,16,89
"1991",0,3,8,3,0,14,2,31
"1992",0,4,79,22,5,62,35,208
"1993",13,16,62,17,2,207,28,345
"1994",55,207,341,77,40,316,171,1208
"1995",2,2,4,4,0,15,0,27
"1996",2,1,24,6,1,23,16,73
"1997",9,49,59,8,8,140,27,300
"1998",5,9,13,5,1,36,8,77
"1999",1,3,19,6,2,20,13,64
"2000",7,58,93,34,3,103,48,347
"2001",5,4,9,1,1,23,6,49
"2002",0,0,35,9,0,26,13,83
"2003",0,0,3,2,1,3,0,9
"2004",0,0,27,2,3,16,18,66
"2005",1,2,28,9,1,36,18,95
"2006",0,0,6,0,0,2,0,8
"2007",13,10,33,5,5,54,5,125
"2008",5,2,24,11,0,54,23,119
"2009",0,3,19,5,0,18,4,49
"2010",17,10,74,29,7,132,54,325
"2011",19,10,41,16,2,46,15,150
"2012",4,13,93,42,1,102,59,315
"2013",0,3,30,11,2,37,12,95
"2014",1,3,34,12,0,36,4,90
"2015",5,2,18,2,0,21,1,49
"2016",6,52,75,24,2,86,36,281
"2017",0,0,30,6,0,13,2,51
"2018",7,10,42,11,1,69,22,162
"2019",0,4,22,8,2,19,11,66
"2020",3,9,12,4,1,34,8,71
"2021",12,13,60,22,4,124,42,277
"2022",3,7,48,20,2,47,18,146
"2023",1,22,51,21,0,55,39,189
"2024",12,7,26,2,1,29,6,83
"2025",0,0,3,0,0,6,1,10
"2026",1,0,10,4,0,12,0,27
"2027",1,1,10,2,1,25,0,40
"2028",21,37,60,25,21,114,64,343
"2029",0,0,9,0,0,7,1,17
"2030",93,202,273,60,30,291,163,1113
"2031",6,28,64,17,14,44,51,224
"2032",1,7,43,17,2,30,17,117
"2033",2,4,26,13,0,41,10,96
"2034",0,0,1,2,1,7,0,11
"2035",1,2,12,1,2,9,1,28
"2036",0,1,15,5,0,7,4,32
"2037",1,2,14,6,1,25,3,52
"2038",1,0,18,2,0,5,6,32
"2039",0,1,11,5,1,9,3,30
"2040",0,1,8,2,0,10,0,21
"2041",0,10,25,12,1,27,15,90
"2042",3,26,107,57,0,156,77,427
"2043",2,4,37,9,3,27,12,94
"2044",1,0,5,2,0,20,3,31
"2045",4,5,39,11,1,33,17,111
"2046",64,128,332,64,28,302,127,1045
"2047",6,5,36,9,3,77,26,162
"2048",1,7,24,6,2,25,18,83
"2049",5,28,91,40,4,125,64,358
"2050",0,0,4,1,0,4,2,11
"2051",5,2,12,11,0,22,8,60
"2052",1,11,20,3,0,21,8,64
"2053",82,211,329,68,34,342,188,1255
"2054",0,2,19,7,1,17,13,59
"2055",11,134,147,37,36,124,108,598
"2056",0,0,28,6,0,11,2,47
"2057",1,1,11,2,0,9,0,24
"2058",0,3,40,8,0,34,19,104
"2059",1,22,49,20,0,53,41,186
"2060",0,0,17,3,0,3,0,23
"2061",0,0,13,6,0,4,4,27
"2062",0,0,32,5,0,17,2,56
"2063",10,23,28,14,2,28,32,137
"2064",0,0,18,4,0,8,1,31
"2065",1,1,14,6,3,18,5,48
"2066",0,0,14,8,1,24,4,51
"2067",3,5,11,1,1,20,2,43
"2068",11,14,49,26,5,102,37,244
"2069",1,4,12,3,0,22,6,48
"2070",3,8,33,9,2,215,6,276
"2071",1,3,25,6,0,27,10,72
"2072",2,2,10,1,0,9,6,30
"2073",1,10,24,9,0,27,12,83
"2074",5,7,23,8,2,66,7,118
"2075",1,1,12,7,0,17,12,50
"2076",0,0,20,6,0,13,6,45
"2077",0,0,10,5,0,4,0,19
"2078",23,10,37,8,1,49,6,134
"2079",2,3,27,5,0,25,9,71
"2080",0,1,6,1,1,14,7,30
"2081",22,11,39,15,2,47,44,180
"2082",2,0,21,9,1,45,6,84
"2083",1,1,10,1,0,12,3,28
"2084",0,0,8,1,0,9,3,22
"2085",0,3,8,2,1,28,11,53
"2086",1,2,13,2,0,16,1,35
"2087",0,3,20,2,0,4,4,33
"2088",0,4,22,10,1,12,10,60
"2089",17,137,131,44,53,98,104,584
"2090",2,7,29,9,5,211,12,275
"2091",5,10,13,7,14,39,6,94
"2092",1,7,31,6,0,26,11,82
"2093",0,0,13,2,1,5,3,24
"2094",4,16,69,27,4,86,45,252
"2095",7,48,71,21,2,82,37,268
"2096",0,0,7,1,2,3,1,14
"2097",4,5,20,7,2,30,20,89
"2098",0,0,0,1,0,4,0,5
"2099",3,3,37,7,3,58,20,131
"2100",0,0,8,2,0,4,0,14
"2101",7,8,42,7,5,97,20,186
"2102",8,90,94,37,17,86,75,407
"2103",10,10,43,22,0,131,29,245
"2104",4,17,75,37,4,180,56,373
"2105",3,5,30,12,3,47,15,115
"2106",6,10,38,8,2,82,14,160
"2107",0,0,12,3,0,16,3,34
"2108",0,0,19,9,1,7,3,39
"2109",1,2,11,10,3,16,12,55
"2110",5,5,25,7,1,45,6,94
"2111",3,4,27,9,1,33,4,81
"2112",0,5,11,2,0,6,4,28
"2113",1,29,93,29,3,106,51,314
"2114",2,0,7,0,0,8,0,17
"2115",15,2,19,11,0,44,10,101
"2116",1,1,4,2,1,10,0,19
"2117",0,5,18,6,1,125,3,158
"2118",1,2,13,3,0,17,1,37
"2119",1,17,77,24,3,81,46,249
"2120",0,2,36,12,5,57,20,132
"2121",13,8,46,19,3,58,21,168
"2122",1,1,34,14,1,17,14,82
"2123",1,4,27,17,0,16,11,76
"2124",0,2,25,10,0,14,3,54
"2125",10,8,18,2,2,16,3,59
"2126",6,25,72,42,4,101,56,307
"2127",1,3,49,11,2,57,9,132
"2128",0,8,32,10,3,35,16,104
"2129",2,3,35,11,0,33,3,87
"2130",0,1,15,4,0,11,7,38
"2131",23,45,79,35,21,147,79,430
"2132",24,23,68,26,9,94,31,275
"2133",10,7,16,1,0,16,0,50
"2134",0,20,21,4,4,28,16,93
"2135",24,20,70,29,7,89,30,269
"2136",1,6,32,14,2,37,21,113
"2137",3,17,33,16,1,114,21,205
"2138",2,0,9,0,0,6,1,18
"2139",2,2,7,1,0,8,7,27
"2140",0,11,28,14,1,29,15,98
"2141",0,17,46,18,2,28,16,128
"2142",0,0,0,1,0,4,0,5
